sample_row_id,fixture_date,country,league_name,predicted_result,result,result_correct,result_confidence_score,strength_difference
672,2026-09-06,Spain,Tercera División RFEF - Group 5,HOME,DRAW,0,24.0,-1.0
673,2026-08-09,China,Chinese Super League,HOME,HOME,1,39.0,8.0
674,2026-07-31,Brazil,Paulista - U20,HOME,HOME,1,45.0,4.0
675,2026-07-05,USA,USL League Two,HOME,HOME,1,5.0,-2.0
676,2026-08-11,Brazil,Brasileiro U17,HOME,HOME,1,60.0,0.0
677,2026-08-15,Sweden,Damallsvenskan,HOME,AWAY,0,75.0,9.0
678,2026-06-22,Sweden,Superettan,HOME,DRAW,0,,5.0
679,2026-06-28,Morocco,Botola Pro,HOME,HOME,1,,-9.0
680,2026-07-26,Australia,Australia Cup,HOME,AWAY,0,39.0,6.0
681,2026-08-14,France,Ligue 3,HOME,AWAY,0,28.0,-2.0
682,2026-09-06,Finland,Kakkonen - Lohko C,HOME,AWAY,0,18.0,3.0
683,2026-07-16,Brazil,Paulista - U20,HOME,DRAW,0,79.0,9.0
684,2026-09-05,Sweden,Damallsvenskan,HOME,AWAY,0,35.0,3.0
685,2026-09-05,England,FA Cup,HOME,HOME,1,0.0,3.0
686,2026-08-15,Wales,FAW Championship,HOME,AWAY,0,80.0,3.0
687,2026-08-01,World,Friendlies Clubs,HOME,HOME,1,64.0,8.0
688,2026-08-20,USA,Major League Soccer,HOME,AWAY,0,64.0,6.0
689,2026-08-02,South Korea,K League 2,HOME,AWAY,0,66.0,-5.0
690,2026-09-05,Georgia,Erovnuli Liga,HOME,HOME,1,29.0,0.0
691,2026-09-05,Israel,Ligat Ha'al,HOME,HOME,1,55.0,5.0
692,2026-08-02,Lithuania,1 Lyga,HOME,HOME,1,24.0,6.0
693,2026-07-08,Ecuador,Liga Pro Serie B,HOME,AWAY,0,11.0,-7.0
694,2026-09-05,Iceland,1. Deild,HOME,AWAY,0,30.0,-3.0
695,2026-08-14,Australia,Victoria Premier League 2,HOME,AWAY,0,52.0,-5.0
696,2026-07-09,Finland,Kakkonen - Lohko B,HOME,HOME,1,79.0,9.0
697,2026-08-10,Argentina,Primera Nacional,HOME,AWAY,0,80.0,4.0
698,2026-08-14,Ireland,FAI Cup,HOME,HOME,1,36.0,-5.0
699,2026-08-05,World,Friendlies Clubs,HOME,HOME,1,80.0,4.0
700,2026-09-05,Brazil,Carioca U20,HOME,DRAW,0,11.0,-8.0
701,2026-09-06,Spain,Tercera División RFEF - Group 16,HOME,AWAY,0,28.0,8.0
702,2026-09-05,Zimbabwe,Premier Soccer League,HOME,DRAW,0,25.0,8.0
703,2026-07-25,Australia,Victoria Premier League 2,HOME,DRAW,0,34.0,-7.0
704,2026-08-13,World,UEFA Europa League,HOME,HOME,1,90.0,7.0
705,2026-08-23,Slovakia,Super Liga,HOME,HOME,1,61.0,3.0
706,2026-08-23,Honduras,Liga Nacional,HOME,HOME,1,38.0,1.0
707,2026-09-05,World,CAF Confederation Cup,HOME,DRAW,0,21.0,-7.0
708,2026-08-14,Poland,III Liga - Group 1,HOME,HOME,1,34.0,-1.0
709,2026-08-15,Slovakia,2. liga,HOME,HOME,1,20.0,5.0
710,2026-08-19,World,UEFA Champions League,HOME,HOME,1,26.0,5.0
711,2026-09-05,Germany,Oberliga - Rheinland-Pfalz / Saar,HOME,HOME,1,55.0,-5.0
712,2026-08-15,Wales,FAW Championship,HOME,AWAY,0,60.0,-5.0
713,2026-08-16,USA,MLS Next Pro,HOME,AWAY,0,64.0,9.0
714,2026-09-05,Iceland,1. Deild,HOME,HOME,1,24.0,-4.0
715,2026-09-05,Japan,J3 League,HOME,AWAY,0,15.0,0.0
716,2026-07-21,Lithuania,1 Lyga,HOME,AWAY,0,12.0,0.0
717,2026-08-15,Germany,Oberliga - Rheinland-Pfalz / Saar,HOME,AWAY,0,65.0,-9.0
718,2026-08-08,Australia,Npl Nsw U20,HOME,HOME,1,45.0,2.0
719,2026-07-31,Ireland,First Division,HOME,AWAY,0,84.0,8.0
720,2026-08-21,Wales,FAW Championship,HOME,AWAY,0,20.0,1.0
721,2026-08-05,Finland,Ykkönen,HOME,DRAW,0,30.0,-2.0
722,2026-09-05,Iceland,2. Deild,HOME,AWAY,0,60.0,-3.0
723,2026-09-06,Bulgaria,Second League,HOME,HOME,1,55.0,4.0
724,2026-08-01,Australia,Npl Nsw U20,HOME,HOME,1,41.0,7.0
725,2026-09-06,Hungary,NB III - Northwest,HOME,AWAY,0,30.0,4.0
726,2026-08-12,Romania,Cupa României,HOME,AWAY,0,30.0,9.0
727,2026-09-06,South-Korea,K3 League,HOME,DRAW,0,14.0,-3.0
728,2026-08-26,Japan,Emperor Cup,HOME,HOME,1,51.0,-3.0
729,2026-09-05,Brazil,Goiano - 2,HOME,DRAW,0,80.0,3.0
730,2026-09-06,Portugal,Campeonato de Portugal Prio - Group B,HOME,DRAW,0,42.0,14.0
731,2026-08-23,Germany,2. Frauen Bundesliga,HOME,AWAY,0,73.0,15.0
732,2026-08-15,Saudi-Arabia,Pro League,HOME,DRAW,0,100.0,11.0
733,2026-08-08,Russia,Second League - Group 3,HOME,HOME,1,34.0,11.0
734,2026-09-05,Switzerland,1. Liga Promotion,HOME,HOME,1,23.0,-11.0
735,2026-08-15,Norway,3. Division - Girone 6,HOME,HOME,1,49.0,-10.0
736,2026-08-08,Poland,III Liga - Group 4,HOME,HOME,1,93.0,15.0
737,2026-07-26,Czech-Republic,FNL,HOME,DRAW,0,35.0,11.0
738,2026-09-06,Germany,2. Frauen Bundesliga,HOME,HOME,1,63.0,19.0
739,2026-08-16,Luxembourg,National Division,HOME,HOME,1,78.0,13.0
740,2026-09-06,Bulgaria,Second League,HOME,HOME,1,87.0,11.0
741,2026-07-31,World,Central American and Caribbean Games,HOME,HOME,1,48.0,11.0
742,2026-09-06,Italy,Serie D - Girone A,HOME,AWAY,0,13.0,11.0
743,2026-08-20,Russia,First League,HOME,HOME,1,33.0,-12.0
744,2026-07-25,World,Friendlies Clubs,HOME,HOME,1,49.0,16.0
745,2026-08-08,Sweden,Elitettan,HOME,HOME,1,46.0,13.0
746,2026-07-25,Kazakhstan,Premier League,HOME,AWAY,0,87.0,15.0
747,2026-09-06,USA,USL Super League,HOME,HOME,1,48.0,18.0
748,2026-06-24,USA,USL League Two,HOME,AWAY,0,,-14.0
749,2026-07-25,Ukraine,Persha Liga,HOME,DRAW,0,35.0,11.0
750,2026-06-22,USA,USL League Two,HOME,AWAY,0,,-14.0
751,2026-06-28,Brazil,Brasileirão Serie B,HOME,HOME,1,,12.0
752,2026-09-05,Poland,III Liga - Group 3,HOME,HOME,1,65.0,10.0
753,2026-08-08,Northern-Ireland,Championship,HOME,AWAY,0,70.0,10.0
754,2026-09-06,Brazil,Gaúcho - 3,HOME,HOME,1,38.0,18.0
755,2026-08-23,United-Arab-Emirates,Pro League U23,HOME,AWAY,0,78.0,11.0
756,2026-07-19,South Korea,K League 2,HOME,HOME,1,74.0,12.0
757,2026-08-23,Hungary,NB II,HOME,HOME,1,33.0,12.0
758,2026-08-01,Czech Republic,Cup,HOME,AWAY,0,72.0,14.0
759,2026-08-22,Mexico,Liga MX,HOME,AWAY,0,39.0,10.0
760,2026-07-27,World,Friendlies Clubs,HOME,AWAY,0,77.0,14.0
761,2026-08-19,South-Korea,FA Cup,HOME,DRAW,0,72.0,17.0
762,2026-08-01,Germany,Oberliga - Bayern Süd,HOME,AWAY,0,35.0,-11.0
763,2026-07-15,Europe,Conference League,HOME,AWAY,0,49.0,18.0
764,2026-07-24,World,Friendlies Clubs,HOME,HOME,1,3.0,-15.0
765,2026-08-08,Hungary,NB II,HOME,DRAW,0,48.0,13.0
766,2026-08-15,Hungary,NB I,HOME,HOME,1,34.0,10.0
767,2026-08-01,World,Friendlies Clubs,HOME,HOME,1,57.0,19.0
768,2026-08-09,Czech-Republic,3. liga - MSFL,HOME,DRAW,0,93.0,16.0
769,2026-07-17,China,Chinese Super League,HOME,DRAW,0,57.0,16.0
770,2026-08-24,Paraguay,Division Profesional - Clausura,HOME,HOME,1,11.0,-18.0
771,2026-09-05,England,FA Cup,HOME,AWAY,0,48.0,15.0
772,2026-06-27,Norway,1. divisjon,HOME,HOME,1,,16.0
773,2026-08-14,World,Friendlies Clubs,HOME,DRAW,0,92.0,18.0
774,2026-06-26,Sweden,Division 2 - Västra Götaland,HOME,AWAY,0,,14.0
775,2026-09-05,Sweden,Division 2 - Norrland,HOME,DRAW,0,66.0,13.0
776,2026-08-01,Russia,Premier League,HOME,AWAY,0,21.0,-14.0
777,2026-07-11,Iceland,2. Deild,HOME,DRAW,0,83.0,16.0
778,2026-07-27,USA,MLS Next Pro,HOME,HOME,1,47.0,15.0
779,2026-07-26,Australia,New South Wales NPL 2,HOME,AWAY,0,28.0,-11.0
780,2026-07-25,World,Friendlies Clubs,HOME,HOME,1,92.0,11.0
781,2026-07-18,Sweden,Superettan,HOME,HOME,1,38.0,10.0
782,2026-07-24,Argentina,Liga Profesional,HOME,HOME,1,73.0,14.0
783,2026-08-01,Estonia,Esiliiga B,HOME,HOME,1,98.0,17.0
784,2026-08-06,India,Calcutta Premier Division,HOME,HOME,1,17.0,13.0
785,2026-07-21,World,Friendlies Clubs,HOME,AWAY,0,47.0,12.0
786,2026-08-21,Portugal,Liga 3,HOME,DRAW,0,73.0,16.0
787,2026-09-14,Guatemala,Liga Nacional,HOME,DRAW,0,41.0,19.0
788,2026-06-24,USA,USL League Two,HOME,DRAW,0,,13.0
789,2026-07-02,USA,USL League Two,HOME,HOME,1,92.0,19.0
790,2026-08-22,Germany,Oberliga - Hessen,HOME,HOME,1,72.0,-18.0
791,2026-08-01,World,Friendlies Clubs,HOME,HOME,1,72.0,19.0
792,2026-07-25,World,CONCACAF U20,HOME,HOME,1,35.0,17.0
793,2026-07-29,Colombia,Copa Colombia,HOME,HOME,1,61.0,12.0
794,2026-09-05,Portugal,Liga 3,HOME,DRAW,0,42.0,16.0
795,2026-07-28,World,Friendlies Clubs,HOME,HOME,1,32.0,16.0
796,2026-08-25,England,Professional Development League,HOME,HOME,1,73.0,17.0
797,2026-08-12,World,CONMEBOL Sudamericana,HOME,AWAY,0,100.0,11.0
798,2026-08-13,Argentina,Reserve League,HOME,HOME,1,57.0,17.0
799,2026-09-06,Turkey,3. Lig - Group 1,HOME,DRAW,0,31.0,14.0
800,2026-09-05,Russia,Second League - Group 2,HOME,DRAW,0,66.0,11.0
801,2026-08-09,World,Friendlies Clubs,HOME,HOME,1,72.0,13.0
802,2026-09-06,Thailand,Thai League 2,HOME,AWAY,0,61.0,14.0
803,2026-08-08,Czech-Republic,4. liga - Divizie E,HOME,AWAY,0,59.0,-14.0
804,2026-08-01,Czech Republic,Cup,HOME,HOME,1,1.0,10.0
805,2026-08-15,England,League One,HOME,HOME,1,48.0,11.0
806,2026-08-15,Georgia,Erovnuli Liga,HOME,AWAY,0,92.0,17.0
807,2026-07-25,Argentina,Primera B Metropolitana,HOME,DRAW,0,64.0,12.0
808,2026-07-29,South America,Copa Sudamericana,HOME,HOME,1,98.0,16.0
809,2026-08-05,Romania,Cupa României,HOME,HOME,1,56.0,16.0
810,2026-08-18,Romania,Cupa României,HOME,DRAW,0,53.0,19.0
811,2026-08-23,Romania,Liga II,HOME,DRAW,0,35.0,10.0
812,2026-08-11,England,Non League Premier - Southern Central,HOME,DRAW,0,73.0,11.0
813,2026-09-12,Honduras,Liga Nacional,HOME,DRAW,0,58.0,10.0
814,2026-07-04,Australia,New South Wales NPL,HOME,HOME,1,83.0,14.0
815,2026-08-16,Czech-Republic,3. liga - CFL B,HOME,DRAW,0,73.0,13.0
816,2026-08-15,Germany,U19 Bundesliga,HOME,HOME,1,33.0,15.0
817,2026-08-23,Poland,III Liga - Group 1,HOME,HOME,1,27.0,-18.0
818,2026-08-12,Argentina,Reserve League,HOME,DRAW,0,58.0,-13.0
819,2026-06-27,Iceland,2. Deild,HOME,HOME,1,,13.0
820,2026-07-16,Germany,Oberliga - Bayern Süd,HOME,HOME,1,33.0,15.0
821,2026-08-17,Brazil,Brasileiro U17,HOME,DRAW,0,47.0,16.0
822,2026-08-22,Germany,DFB Pokal,HOME,AWAY,0,73.0,13.0
823,2026-09-06,Czech-Republic,3. liga - MSFL,HOME,HOME,1,67.0,16.0
824,2026-08-18,Iran,Persian Gulf Pro League,HOME,AWAY,0,24.0,12.0
825,2026-09-05,Brazil,Pernambucano - U20,HOME,HOME,1,23.0,18.0
826,2026-09-06,Italy,Serie D - Girone B,HOME,HOME,1,36.0,12.0
827,2026-08-08,China,League Two,HOME,DRAW,0,32.0,13.0
828,2026-07-25,Mexico,Liga de Expansión MX,HOME,AWAY,0,85.0,10.0
829,2026-08-16,Spain,Segunda División,HOME,AWAY,0,78.0,10.0
830,2026-08-16,Angola,Super Cup,HOME,HOME,1,73.0,14.0
831,2026-08-22,Czech-Republic,4. liga - Divizie D,HOME,HOME,1,73.0,15.0
832,2026-08-15,Netherlands,Eredivisie,HOME,AWAY,0,56.0,16.0
833,2026-08-22,Malawi,Super League,HOME,HOME,1,73.0,-11.0
834,2026-08-22,England,National League - South,HOME,AWAY,0,58.0,16.0
835,2026-08-25,England,Premier League Cup,HOME,HOME,1,35.0,-10.0
836,2026-08-19,Romania,Cupa României,HOME,HOME,1,38.0,12.0
837,2026-07-11,Australia,Victoria NPL,HOME,DRAW,0,13.0,-19.0
838,2026-08-16,Belgium,Jupiler Pro League,HOME,HOME,1,52.0,16.0
839,2026-08-16,Netherlands,Eredivisie,HOME,DRAW,0,56.0,11.0
840,2026-09-05,Spain,Primera División RFEF - Group 1,HOME,HOME,1,67.0,12.0
841,2026-08-25,Czech-Republic,Cup,HOME,AWAY,0,92.0,18.0
842,2026-08-16,Norway,Eliteserien,HOME,AWAY,0,42.0,13.0
843,2026-08-17,Norway,3. Division - Girone 3,HOME,AWAY,0,13.0,-12.0
844,2026-09-05,Slovakia,2. liga,HOME,HOME,1,26.0,11.0
845,2026-09-05,Kuwait,Premier League,HOME,HOME,1,66.0,19.0
846,2026-08-01,Ukraine,Ukrainian Premier League,HOME,HOME,1,93.0,18.0
847,2026-08-01,Wales,Premier League,HOME,HOME,1,18.0,12.0
848,2026-08-08,Hungary,NB III - Southeast,HOME,AWAY,0,59.0,-11.0
849,2026-07-23,USA,USL Championship,HOME,HOME,1,92.0,15.0
850,2026-09-14,Honduras,Liga Nacional,HOME,HOME,1,18.0,12.0
851,2026-09-05,Spain,Tercera División RFEF - Group 1,HOME,AWAY,0,23.0,12.0
852,2026-07-31,Brazil,Brasileirão Serie A,HOME,AWAY,0,24.0,-10.0
853,2026-08-14,Germany,Regionalliga - West,HOME,AWAY,0,93.0,18.0
854,2026-07-26,Finland,Kakkonen - Lohko C,HOME,AWAY,0,77.0,11.0
855,2026-09-06,World,AFC U20 Asian Cup,HOME,HOME,1,30.0,10.0
856,2026-08-07,World,Friendlies Clubs,HOME,HOME,1,28.0,-12.0
857,2026-08-15,Australia,New South Wales NPL 2,HOME,HOME,1,92.0,18.0
858,2026-08-23,Belgium,Challenger Pro League,HOME,AWAY,0,73.0,17.0
859,2026-07-26,World,COTIF Tournament,HOME,AWAY,0,44.0,-15.0
860,2026-09-05,England,National League - North,HOME,AWAY,0,67.0,12.0
861,2026-08-16,Finland,Ykkönen,HOME,DRAW,0,18.0,-18.0
862,2026-08-22,England,U18 Premier League - South,HOME,AWAY,0,58.0,12.0
863,2026-09-05,Germany,Oberliga - Bayern Nord,HOME,HOME,1,58.0,10.0
864,2026-09-06,Norway,3. Division - Girone 5,HOME,AWAY,0,28.0,-15.0
865,2026-09-05,Germany,Oberliga - Hessen,HOME,AWAY,0,55.0,18.0
866,2026-09-06,Lesotho,Premier League,HOME,HOME,1,87.0,14.0
867,2026-08-09,Venezuela,Primera División,HOME,AWAY,0,73.0,19.0
868,2026-08-06,Ecuador,Liga Pro Serie B,HOME,AWAY,0,92.0,11.0
869,2026-08-08,England,National League,HOME,HOME,1,85.0,10.0
870,2026-09-06,Turkey,3. Lig - Group 1,HOME,AWAY,0,28.0,18.0
871,2026-07-29,World,Friendlies Clubs,HOME,AWAY,0,72.0,17.0
872,2026-08-20,Kazakhstan,1. Division,HOME,AWAY,0,58.0,-15.0
873,2026-08-16,Germany,Regionalliga - Nordost,HOME,HOME,1,93.0,11.0
874,2026-08-04,Colombia,Primera A,HOME,DRAW,0,78.0,11.0
875,2026-07-27,Colombia,Primera B,HOME,HOME,1,93.0,13.0
876,2026-07-29,World,Friendlies Clubs,HOME,HOME,1,72.0,14.0
877,2026-07-25,El-Salvador,Primera Division,HOME,HOME,1,48.0,18.0
878,2026-08-15,Scotland,Football League - Highland League,HOME,AWAY,0,19.0,-14.0
879,2026-09-06,Andorra,1a Divisió,HOME,AWAY,0,22.0,-14.0
880,2026-09-06,Poland,Ekstraklasa,HOME,HOME,1,41.0,12.0
881,2026-07-22,Ecuador,Liga Pro,HOME,HOME,1,72.0,14.0
882,2026-08-15,England,Non League Premier - Northern,HOME,DRAW,0,29.0,-15.0
883,2026-07-11,Estonia,Meistriliiga,HOME,HOME,1,49.0,-11.0
884,2026-08-15,Wales,FAW Championship,HOME,HOME,1,92.0,14.0
885,2026-08-01,Australia,Queensland Premier League,HOME,HOME,1,43.0,-12.0
886,2026-08-24,Sweden,Superettan,HOME,DRAW,0,28.0,-12.0
887,2026-08-18,Russia,Cup,HOME,HOME,1,42.0,-11.0
888,2026-08-14,Poland,III Liga - Group 3,HOME,DRAW,0,73.0,15.0
889,2026-08-18,World,Friendlies Clubs,HOME,HOME,1,3.0,-11.0
890,2026-07-26,Iceland,Úrvalsdeild,HOME,DRAW,0,49.0,10.0
891,2026-08-12,World,Friendlies Clubs,HOME,DRAW,0,77.0,17.0
892,2026-08-09,Russia,First League,HOME,HOME,1,39.0,13.0
893,2026-08-15,Czech-Republic,4. liga - Divizie B,HOME,DRAW,0,19.0,-14.0
894,2026-07-29,Lebanon,Premier League,HOME,HOME,1,21.0,-10.0
895,2026-08-17,Iceland,1. Deild,HOME,HOME,1,77.0,14.0
896,2026-08-08,Germany,2. Bundesliga,HOME,HOME,1,29.0,-11.0
897,2026-08-22,Denmark,3. Division,HOME,HOME,1,25.0,-10.0
898,2026-07-14,Finland,Kakkonen - Lohko B,HOME,HOME,1,37.0,12.0
899,2026-07-26,Brazil,Brasileirão Serie A,HOME,AWAY,0,39.0,10.0
900,2026-08-21,Albania,Superliga,HOME,DRAW,0,11.0,-12.0
901,2026-08-21,Malta,Premier League,HOME,HOME,1,50.0,10.0
902,2026-08-21,Austria,Regionalliga - North,HOME,HOME,1,72.0,15.0
903,2026-08-16,Burundi,Ligue A,HOME,DRAW,0,28.0,17.0
904,2026-09-05,Switzerland,1. Liga Promotion,HOME,HOME,1,37.0,17.0
905,2026-09-06,Italy,Serie B,HOME,AWAY,0,76.0,11.0
906,2026-07-25,Russia,Second League A - Division A Silver,HOME,DRAW,0,70.0,10.0
907,2026-08-15,Romania,Liga II,HOME,HOME,1,33.0,12.0
908,2026-08-15,Finland,Kakkonen - Lohko B,HOME,HOME,1,100.0,19.0
909,2026-08-25,Brazil,Brasileiro U17,HOME,HOME,1,64.0,20.0
910,2026-08-23,Belgium,Jupiler Pro League,HOME,HOME,1,92.0,25.0
911,2026-07-25,Ecuador,Liga Pro Serie B,HOME,HOME,1,77.0,28.0
912,2026-08-08,USA,MLS Next Pro,HOME,HOME,1,92.0,26.0
913,2026-08-09,Australia,Northern NSW NPL,HOME,AWAY,0,82.0,29.0
914,2026-06-22,Mongolia,Premier League,HOME,HOME,1,,20.0
915,2026-07-25,Norway,3. Division - Girone 2,HOME,HOME,1,32.0,27.0
916,2026-07-22,World,Friendlies Clubs,HOME,HOME,1,92.0,29.0
917,2026-08-07,Finland,Kakkonen - Lohko A,HOME,HOME,1,100.0,29.0
918,2026-08-01,Norway,Eliteserien,HOME,AWAY,0,34.0,-27.0
919,2026-09-05,United-Arab-Emirates,Division 1,HOME,HOME,1,4.0,-24.0
920,2026-08-23,Portugal,Campeonato de Portugal Prio - Group D,HOME,AWAY,0,19.0,-21.0
921,2026-06-26,Australia,Victoria NPL,HOME,AWAY,0,,22.0
922,2026-07-11,World,International Friendlies,HOME,DRAW,0,57.0,28.0
923,2026-09-05,Latvia,1. Liga,HOME,HOME,1,66.0,28.0
924,2026-08-01,Denmark,3. Division,HOME,HOME,1,73.0,26.0
925,2026-08-07,Germany,Oberliga - Hessen,HOME,AWAY,0,57.0,-28.0
926,2026-08-23,Germany,Oberliga - Rheinland-Pfalz / Saar,HOME,HOME,1,93.0,23.0
927,2026-07-29,World,Friendlies Clubs,HOME,HOME,1,92.0,28.0
928,2026-08-22,England,National League,HOME,DRAW,0,93.0,28.0
929,2026-08-15,Norway,2. Division - Group 1,HOME,AWAY,0,63.0,-21.0
930,2026-08-05,Uzbekistan,Pro League A,HOME,DRAW,0,93.0,21.0
931,2026-08-26,Japan,Emperor Cup,HOME,HOME,1,57.0,29.0
932,2026-07-16,Europe,Conference League,HOME,HOME,1,77.0,25.0
933,2026-07-22,Morocco,Botola 2,HOME,HOME,1,64.0,22.0
934,2026-07-25,Georgia,David Kipiani Cup,HOME,AWAY,0,38.0,22.0
935,2026-08-03,Colombia,Liga Femenina,HOME,AWAY,0,100.0,27.0
936,2026-08-21,Brazil,Carioca U20,HOME,HOME,1,11.0,-28.0
937,2026-08-02,Czech-Republic,FNL,HOME,DRAW,0,100.0,28.0
938,2026-09-05,Brazil,Brasileiro U17,HOME,HOME,1,86.0,20.0
939,2026-08-15,Bulgaria,Third League - Southwest,HOME,HOME,1,78.0,28.0
940,2026-08-02,China,League One,HOME,DRAW,0,77.0,26.0
941,2026-08-07,Iceland,1. Deild,HOME,HOME,1,77.0,28.0
942,2026-07-28,World,CECAFA Club Cup,HOME,AWAY,0,78.0,22.0
943,2026-09-06,Spain,Tercera División RFEF - Group 13,HOME,DRAW,0,38.0,20.0
944,2026-09-05,Norway,3. Division - Girone 1,HOME,HOME,1,96.0,26.0
945,2026-07-25,World,Friendlies Clubs,HOME,HOME,1,57.0,23.0
946,2026-07-25,World,Friendlies Clubs,HOME,AWAY,0,72.0,26.0
947,2026-08-22,Scotland,Football League - Lowland League,HOME,DRAW,0,91.0,27.0
948,2026-08-23,Sweden,Damallsvenskan,HOME,HOME,1,63.0,26.0
949,2026-07-26,Russia,Second League - Group 3,HOME,AWAY,0,53.0,-23.0
950,2026-08-20,World,UEFA Europa League,HOME,HOME,1,98.0,21.0
951,2026-07-26,Brazil,Brasiliense U20,HOME,HOME,1,87.0,25.0
952,2026-06-25,Chile,Copa Chile,HOME,HOME,1,,20.0
953,2026-07-28,World,Friendlies Clubs,HOME,DRAW,0,77.0,25.0
954,2026-07-26,World,International Friendlies,HOME,HOME,1,72.0,29.0
955,2026-07-24,World,Friendlies Clubs,HOME,AWAY,0,72.0,21.0
956,2026-07-25,Chile,Primera B,HOME,HOME,1,93.0,22.0
957,2026-08-22,Poland,I Liga,HOME,DRAW,0,47.0,20.0
958,2026-07-26,Ukraine,Persha Liga,HOME,DRAW,0,50.0,23.0
959,2026-08-09,Czech-Republic,FNL,HOME,AWAY,0,53.0,20.0
960,2026-09-05,Sweden,Damallsvenskan,HOME,HOME,1,72.0,27.0
961,2026-07-21,Scotland,Scottish League Cup,HOME,HOME,1,72.0,24.0
962,2026-08-13,World,CONCACAF Central American Cup,HOME,DRAW,0,86.0,23.0
963,2026-08-26,Czech-Republic,1. Liga U19,HOME,HOME,1,87.0,22.0
964,2026-08-08,World,Friendlies Clubs,HOME,DRAW,0,92.0,21.0
965,2026-08-22,Australia,Capital Territory NPL,HOME,HOME,1,100.0,22.0
966,2026-08-16,USA,USL League One,HOME,HOME,1,18.0,-28.0
967,2026-08-18,Israel,Liga Leumit,HOME,HOME,1,45.0,25.0
968,2026-08-23,Poland,III Liga - Group 2,HOME,AWAY,0,78.0,25.0
969,2026-08-21,Bolivia,Primera División,HOME,HOME,1,98.0,21.0
970,2026-09-05,Norway,1. Division,HOME,HOME,1,86.0,20.0
971,2026-08-15,Germany,U19 Bundesliga,HOME,HOME,1,59.0,-26.0
972,2026-08-15,Australia,Western Australia State League 1,HOME,HOME,1,57.0,25.0
973,2026-08-08,Sweden,Division 2 - Södra Svealand,HOME,DRAW,0,34.0,25.0
974,2026-09-05,Poland,III Liga - Group 1,HOME,HOME,1,80.0,22.0
975,2026-08-14,Kazakhstan,1. Division,HOME,HOME,1,77.0,20.0
976,2026-08-08,China,League Two,HOME,HOME,1,77.0,29.0
977,2026-07-26,Russia,Second League - Group 2,HOME,DRAW,0,77.0,23.0
978,2026-08-15,England,U18 Premier League - North,HOME,AWAY,0,28.0,22.0
979,2026-09-05,England,FA Cup,HOME,HOME,1,87.0,22.0
980,2026-08-16,Sweden,Division 2 - Södra Götaland,HOME,HOME,1,71.0,27.0
981,2026-08-21,South-Africa,1st Division,HOME,HOME,1,93.0,22.0
982,2026-06-27,Australia,Tasmania NPL,HOME,DRAW,0,,24.0
983,2026-08-22,Poland,Central Youth League,HOME,DRAW,0,58.0,23.0
984,2026-08-07,South-Korea,WK-League,HOME,AWAY,0,47.0,23.0
985,2026-08-15,Czech-Republic,1. Liga U19,HOME,DRAW,0,78.0,26.0
986,2026-08-22,Scotland,Football League - Lowland League,HOME,AWAY,0,61.0,22.0
987,2026-08-22,England,National League - North,HOME,DRAW,0,93.0,21.0
988,2026-08-22,Czech-Republic,4. liga - Divizie E,HOME,HOME,1,73.0,27.0
989,2026-07-31,World,Friendlies Clubs,HOME,DRAW,0,92.0,24.0
990,2026-08-08,Norway,1. divisjon,HOME,HOME,1,92.0,27.0
991,2026-09-05,San-Marino,Campionato,HOME,HOME,1,67.0,25.0
992,2026-08-16,Costa-Rica,Primera División,HOME,HOME,1,73.0,23.0
993,2026-07-25,Australia,Western Australia State League 1,HOME,HOME,1,77.0,44.0
994,2026-07-27,Bolivia,Primera División,HOME,HOME,1,25.0,31.0
995,2026-08-14,Russia,Youth Championship,HOME,HOME,1,10.0,-31.0
996,2026-07-07,USA,USL League Two,HOME,HOME,1,38.0,34.0
997,2026-08-02,Austria,Regionalliga - West,HOME,DRAW,0,71.0,42.0
998,2026-08-15,England,National League,HOME,HOME,1,78.0,40.0
999,2026-08-23,Malawi,Super League,HOME,DRAW,0,87.0,62.0
1000,2026-08-10,Uzbekistan,Pro League A,HOME,HOME,1,100.0,32.0
